"Date","Tweet","Location","Retweets","Link to tweet"
"12-02-2020"," @sydney_ev: Why do people confuse not wanting to burn #fossil fuels for our future #transport needs with thinking we want to stop all #m...","Freiburg","6","https://twitter.com/TilmanWinkler/status/1227278259123105798"
"12-02-2020"," @sydney_ev: Why do people confuse not wanting to burn #fossil fuels for our future #transport needs with thinking we want to stop all #m...","","6","https://twitter.com/rocobasilisk/status/1227277545948663808"
"11-02-2020"," @sydney_ev: Why do people confuse not wanting to burn #fossil fuels for our future #transport needs with thinking we want to stop all #m...","","6","https://twitter.com/groonoonba/status/1227185289304539136"
"11-02-2020"," @sydney_ev: Why do people confuse not wanting to burn #fossil fuels for our future #transport needs with thinking we want to stop all #m...","Sydney, Australia","6","https://twitter.com/Gigilamesh/status/1227137846290468865"
"11-02-2020"," @JanZackBeasley: @WeiZhangAtmos @WilliamFPeters2 @gregladen @AllanMargolin @tucsonrosie2001 @RealNoraC @_lynnwolf_ @ERNESTZorro @1SKERKR...","Austin, TX","6","https://twitter.com/BingBongBingBi1/status/1227115368264687616"
"11-02-2020"," @sydney_ev: Why do people confuse not wanting to burn #fossil fuels for our future #transport needs with thinking we want to stop all #m...","brookfield","6","https://twitter.com/rjo71342/status/1227072522958409728"
"11-02-2020"," @sydney_ev: Why do people confuse not wanting to burn #fossil fuels for our future #transport needs with thinking we want to stop all #m...","","6","https://twitter.com/DrSallyL/status/1227067490288558083"
"11-02-2020","Why do people confuse not wanting to burn #fossil fuels for our future #transport needs with thinking we want to stop all #mining altogether? Do you burn your phone every time u make a call then buy a new one? No. #clean #sustainable #renewable #ev","Sydney, New South Wales","6","https://twitter.com/sydney_ev/status/1227037432480059393"
"11-02-2020"," @JanZackBeasley: @WeiZhangAtmos @WilliamFPeters2 @gregladen @AllanMargolin @tucsonrosie2001 @RealNoraC @_lynnwolf_ @ERNESTZorro @1SKERKR...","California, USA","6","https://twitter.com/vsansome/status/1226929540758265861"
"11-02-2020"," @JanZackBeasley: @WeiZhangAtmos @WilliamFPeters2 @gregladen @AllanMargolin @tucsonrosie2001 @RealNoraC @_lynnwolf_ @ERNESTZorro @1SKERKR...","Oakland, CA","6","https://twitter.com/suevisa/status/1226908636347170820"
"10-02-2020"," @JanZackBeasley: @WeiZhangAtmos @WilliamFPeters2 @gregladen @AllanMargolin @tucsonrosie2001 @RealNoraC @_lynnwolf_ @ERNESTZorro @1SKERKR...","Orlando, Florida","6","https://twitter.com/ScenicArtDesign/status/1226892762286624769"
"10-02-2020","@WeiZhangAtmos @WilliamFPeters2 @gregladen @AllanMargolin @tucsonrosie2001 @RealNoraC @_lynnwolf_ @ERNESTZorro @1SKERKRO @DemocracyStorm @Infantry0300 @EJinAction @tmasonmi5 @lizmoblubuckeye @crkegglane @JKSteinberger @StevePPhill @leemeade77 @ScenicArtDesign @eyeofthegoddess @phyllisj1003 @AliAdair22 @Jen_C_ @suevisa @BingBongBingBi1 @mog7546 @SamuelGuizani #Fossil fuels are anthropogenic when put to use by humans in gasoline fuels which contribute greatly to climate change.  Coal is another source which is still being used but is substantially on the decline whereas #Solar has outpaced coals cost & use! #SolarEnergy is a clean use. https://t.co/h20v386ARf","Atlanta, GA USA","6","https://twitter.com/JanZackBeasley/status/1226889980129284099"
"10-02-2020"," @rajendrashende: #USD1.5 to 4 trillion dollars per year, not just billions,  are needed apart from disinvestment in #fossil fuels and re...","","1","https://twitter.com/ranvirnayar/status/1226861911150616576"
"10-02-2020","#USD1.5 to 4 trillion dollars per year, not just billions,  are needed apart from disinvestment in #fossil fuels and reducing the subsidies for fossil fuel. Are we ready? Read More: https://t.co/gYzmn8oWPU https://t.co/NzPYkbAXBU","France, India,Italy,Scotland,","1","https://twitter.com/rajendrashende/status/1226815598153388032"
"10-02-2020","This is so crucial -- please sign: #Fossil Free https://t.co/eSyGvN0IG4 via @gofossilfree","Broxbourne","0","https://twitter.com/NicholasCox1961/status/1226794691628322817"
"10-02-2020","#UK #renewables generate more #electricity than #fossil fuels for first time.  #renewableenergy #sustainablegoals #sustainability   https://t.co/5HLFHS68cW","Dwarka, New Delhi","0","https://twitter.com/EarthRootFound1/status/1226792455451791360"
"10-02-2020","Costa Rica produced 98% of its electricity last year without #fossil #fuels but the sustainable success story unravels with the rising demand for #gasoline and #cars. the country’s demand for #oil is actually growing.  https://t.co/cFAsYHQNuu","Australia","1","https://twitter.com/VollerBrad/status/1226677708941185024"
"10-02-2020"," @McgarvieGreg: @AdamBandt https://t.co/KNj98MbVAh our project tied to interest and appetite of #government, supporting  jobs 350 by 2025...","","2","https://twitter.com/zhislai/status/1226595004711342081"
"10-02-2020"," @HotDogFrog: Just signed this pension divest petition which is being submitted to Herts CC this week—the more signatures the more impact...","St Albans, UK","1","https://twitter.com/SimonGrover/status/1226588968382337028"
"09-02-2020","This is so crucial -- please sign: #Fossil Free https://t.co/JxhHgNostm via @gofossilfree","","0","https://twitter.com/DavidAshton500/status/1226534074510127110"
"09-02-2020","@AdamBandt https://t.co/KNj98MbVAh our project tied to interest and appetite of #government, supporting  jobs 350 by 2025, new careers,  a pivot  from work exhuming #fossil fuels to drive our economies.  smarter planning - advanced manufacturing, #carbon  reducing tech & jobs https://t.co/DbXpMUVcKa","","2","https://twitter.com/McgarvieGreg/status/1226513629790388228"
